STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DAEV,DAEV_ATTRIBUTES,DASF,DASF_ATTRIBUTES,DAWM,DAWM_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,MDEV,MDEV_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,MDWM,MDWM_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES
USW00094728,4/24/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,"T,,0,2400",0,",,Z,",0,",,Z,",172,",,0",67,",,0",,,,,,,,,,,,,57,",,X",,,,,,,,,825,",,X",,,,,,,844,",,X",,,,,,,,,,,,,,,,,320,",,X",340,",,X",,,,,,,,,,,112,",,X",161,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,4/25/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",222,",,0",111,",,0",,,,,,,,,,,,,37,",,X",,,,,,,,,1319,",,X",,,,,,,2041,",,X",,,,,,,,,,,,,,,,,240,",,X",220,",,X",,,,,,,,,,,89,",,X",143,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,4/26/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",43,",,0,2400",0,",,Z,",0,",,Z,",217,",,0",128,",,0",,,,,,,,,,,,,40,",,X",,,,,,,,,1438,",,X",,,,,,,103,",,X",,,,,,,,,,,,,,,,,200,",,X",200,",,X",,,,,,,,,,,89,",,X",112,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,4/27/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,"T,,0,2400",0,",,Z,",0,",,Z,",150,",,0",89,",,0",,,,,,,,,,,,,35,",,X",,,,,,,,,605,",,X",,,,,,,604,",,X",,,,,,,,,,,,,,,,,320,",,X",330,",,X",,,,,,,,,,,80,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,4/28/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",211,",,0",89,",,0",,,,,,,,,,,,,35,",,X",,,,,,,,,1239,",,X",,,,,,,1509,",,X",,,,,,,,,,,,,,,,,300,",,X",290,",,X",,,,,,,,,,,89,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,4/29/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",104,",,0,2400",0,",,Z,",0,",,Z,",156,",,0",106,",,0",,,,,,,,,,,,,36,",,X",,,,,,,,,2322,",,X",,,,,,,1219,",,X",,,,,,,,,,,,,,,,,90,",,X",200,",,X",,,,,,,,,,,80,",,X",116,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,4/30/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",81,",,0,2400",0,",,Z,",0,",,Z,",161,",,0",89,",,0",,,,,,,,,,,,,41,",,X",,,,,,,,,12,",,X",,,,,,,1608,",,X",,,,,,,,,,,,,,,,,80,",,X",180,",,X",,,,,,,,,,,94,",,X",130,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/1/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",189,",,0",78,",,0",,,,,,,,,,,,,36,",,X",,,,,,,,,1709,",,X",,,,,,,1709,",,X",,,,,,,,,,,,,,,,,200,",,X",200,",,X",,,,,,,,,,,72,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,5/2/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",211,",,0",106,",,0",,,,,,,,,,,,,30,",,X",,,,,,,,,1500,",,X",,,,,,,1121,",,X",,,,,,,,,,,,,,,,,270,",,X",270,",,X",,,,,,,,,,,72,",,X",125,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,5/3/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",122,",,0,2400",0,",,Z,",0,",,Z,",144,",,0",111,",,0",,,,,,,,,,,,,23,",,X",,,,,,,,,1116,",,X",,,,,,,1009,",,X",,,,,,,,,,,,,,,,,180,",,X",200,",,X",,,,,,,,,,,67,",,X",103,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/4/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,"T,,0,2400",0,",,Z,",0,",,Z,",144,",,0",117,",,0",,,,,,,,,,,,,22,",,X",,,,,,,,,1042,",,X",,,,,,,1340,",,X",,,,,,,,,,,,,,,,,80,",,X",60,",,X",,,,,,,,,,,49,",,X",67,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/5/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",13,",,0,2400",0,",,Z,",0,",,Z,",217,",,0",106,",,0",,,,,,,,,,,,,25,",,X",,,,,,,,,1018,",,X",,,,,,,1828,",,X",,,,,,,,,,,,,,,,,70,",,X",190,",,X",,,,,,,,,,,63,",,X",80,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/6/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",36,",,0,2400",0,",,Z,",0,",,Z,",122,",,0",61,",,0",,,,,,,,,,,,,31,",,X",,,,,,,,,1540,",,X",,,,,,,1614,",,X",,,,,,,,,,,,,,,,,70,",,X",80,",,X",,,,,,,,,,,89,",,X",112,",,X",,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,1,",,X",,,,
USW00094728,5/7/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",41,",,0,2400",0,",,Z,",0,",,Z,",178,",,0",56,",,0",,,,,,,,,,,,,27,",,X",,,,,,,,,1528,",,X",,,,,,,1415,",,X",,,,,,,,,,,,,,,,,190,",,X",200,",,X",,,,,,,,,,,67,",,X",89,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/8/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",20,",,0,2400",0,",,Z,",0,",,Z,",183,",,0",78,",,0",,,,,,,,,,,,,22,",,X",,,,,,,,,833,",,X",,,,,,,833,",,X",,,,,,,,,,,,,,,,,70,",,X",70,",,X",,,,,,,,,,,58,",,X",72,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/9/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",3,",,0,2400",0,",,Z,",0,",,Z,",156,",,0",100,",,0",,,,,,,,,,,,,23,",,X",,,,,,,,,1344,",,X",,,,,,,1344,",,X",,,,,,,,,,,,,,,,,170,",,X",170,",,X",,,,,,,,,,,67,",,X",76,",,X",,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/10/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",10,",,0,2400",0,",,Z,",0,",,Z,",233,",,0",111,",,0",,,,,,,,,,,,,24,",,X",,,,,,,,,2142,",,X",,,,,,,2142,",,X",,,,,,,,,,,,,,,,,250,",,X",250,",,X",,,,,,,,,,,63,",,X",98,",,X",,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/11/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",163,",,0,2400",0,",,Z,",0,",,Z,",294,",,0",161,",,0",,,,,,,,,,,,,33,",,X",,,,,,,,,1654,",,X",,,,,,,1653,",,X",,,,,,,,,,,,,,,,,310,",,X",310,",,X",,,,,,,,,,,89,",,X",148,",,X",,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/12/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",25,",,0,2400",0,",,Z,",0,",,Z,",172,",,0",72,",,0",,,,,,,,,,,,,59,",,X",,,,,,,,,1105,",,X",,,,,,,34,",,X",,,,,,,,,,,,,,,,,300,",,X",290,",,X",,,,,,,,,,,107,",,X",165,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/13/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",144,",,0",61,",,0",,,,,,,,,,,,,31,",,X",,,,,,,,,1705,",,X",,,,,,,1428,",,X",,,,,,,,,,,,,,,,,320,",,X",330,",,X",,,,,,,,,,,67,",,X",112,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,5/14/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",178,",,0",61,",,0",,,,,,,,,,,,,25,",,X",,,,,,,,,2119,",,X",,,,,,,2118,",,X",,,,,,,,,,,,,,,,,250,",,X",260,",,X",,,,,,,,,,,67,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,5/15/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",200,",,0",89,",,0",,,,,,,,,,,,,32,",,X",,,,,,,,,1828,",,X",,,,,,,1827,",,X",,,,,,,,,,,,,,,,,230,",,X",250,",,X",,,,,,,,,,,80,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,5/16/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",157,",,0,2400",0,",,Z,",0,",,Z,",122,",,0",100,",,0",,,,,,,,,,,,,31,",,X",,,,,,,,,1434,",,X",,,,,,,1433,",,X",,,,,,,,,,,,,,,,,180,",,X",170,",,X",,,,,,,,,,,76,",,X",130,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/17/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",233,",,0",111,",,0",,,,,,,,,,,,,17,",,X",,,,,,,,,621,",,X",,,,,,,31,",,X",,,,,,,,,,,,,,,,,360,",,X",30,",,X",,,,,,,,,,,49,",,X",67,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,5/18/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",5,",,0,2400",0,",,Z,",0,",,Z,",178,",,0",128,",,0",,,,,,,,,,,,,22,",,X",,,,,,,,,1832,",,X",,,,,,,1912,",,X",,,,,,,,,,,,,,,,,160,",,X",190,",,X",,,,,,,,,,,58,",,X",80,",,X",,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/19/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",317,",,0",128,",,0",,,,,,,,,,,,,21,",,X",,,,,,,,,2135,",,X",,,,,,,2340,",,X",,,,,,,,,,,,,,,,,260,",,X",270,",,X",,,,,,,,,,,49,",,X",76,",,X",,,,,1,",,0",1,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,
USW00094728,5/20/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",356,",,0",233,",,0",,,,,,,,,,,,,39,",,X",,,,,,,,,1234,",,X",,,,,,,1233,",,X",,,,,,,,,,,,,,,,,310,",,X",320,",,X",,,,,,,,,,,72,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,5/21/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",41,",,0,2400",0,",,Z,",0,",,Z,",339,",,0",206,",,0",,,,,,,,,,,,,32,",,X",,,,,,,,,1611,",,X",,,,,,,1610,",,X",,,,,,,,,,,,,,,,,300,",,X",310,",,X",,,,,,,,,,,112,",,X",152,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/22/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,"T,,0,2400",0,",,Z,",0,",,Z,",267,",,0",172,",,0",,,,,,,,,,,,,31,",,X",,,,,,,,,1900,",,X",,,,,,,1845,",,X",,,,,,,,,,,,,,,,,300,",,X",300,",,X",,,,,,,,,,,76,",,X",112,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/23/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,"T,,0,2400",0,",,Z,",0,",,Z,",272,",,0",156,",,0",,,,,,,,,,,,,23,",,X",,,,,,,,,1403,",,X",,,,,,,2200,",,X",,,,,,,,,,,,,,,,,300,",,X",320,",,X",,,,,,,,,,,58,",,X",80,",,X",,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/24/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,"T,,0,2400",0,",,Z,",0,",,Z,",244,",,0",156,",,0",,,,,,,,,,,,,30,",,X",,,,,,,,,1234,",,X",,,,,,,1722,",,X",,,,,,,,,,,,,,,,,40,",,X",310,",,X",,,,,,,,,,,67,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/25/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",233,",,0",122,",,0",,,,,,,,,,,,,30,",,X",,,,,,,,,205,",,X",,,,,,,154,",,X",,,,,,,,,,,,,,,,,70,",,X",70,",,X",,,,,,,,,,,72,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,5/26/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",5,",,0,2400",0,",,Z,",0,",,Z,",189,",,0",122,",,0",,,,,,,,,,,,,25,",,X",,,,,,,,,335,",,X",,,,,,,334,",,X",,,,,,,,,,,,,,,,,80,",,X",60,",,X",,,,,,,,,,,67,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/27/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",28,",,0,2400",0,",,Z,",0,",,Z,",172,",,0",106,",,0",,,,,,,,,,,,,22,",,X",,,,,,,,,2213,",,X",,,,,,,2211,",,X",,,,,,,,,,,,,,,,,200,",,X",220,",,X",,,,,,,,,,,40,",,X",58,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/28/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,"T,,0,2400",0,",,Z,",0,",,Z,",156,",,0",122,",,0",,,,,,,,,,,,,26,",,X",,,,,,,,,1252,",,X",,,,,,,1252,",,X",,,,,,,,,,,,,,,,,170,",,X",170,",,X",,,,,,,,,,,58,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/29/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",3,",,0,2400",0,",,Z,",0,",,Z,",172,",,0",122,",,0",,,,,,,,,,,,,25,",,X",,,,,,,,,2235,",,X",,,,,,,2234,",,X",,,,,,,,,,,,,,,,,10,",,X",360,",,X",,,,,,,,,,,58,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,5/30/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",189,",,0",100,",,0",,,,,,,,,,,,,36,",,X",,,,,,,,,1835,",,X",,,,,,,1041,",,X",,,,,,,,,,,,,,,,,60,",,X",80,",,X",,,,,,,,,,,76,",,X",134,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,5/31/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",250,",,0",111,",,0",,,,,,,,,,,,,28,",,X",,,,,,,,,1439,",,X",,,,,,,1439,",,X",,,,,,,,,,,,,,,,,280,",,X",290,",,X",,,,,,,,,,,67,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,6/1/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",267,",,0",150,",,0",,,,,,,,,,,,,31,",,X",,,,,,,,,2256,",,X",,,,,,,2256,",,X",,,,,,,,,,,,,,,,,250,",,X",270,",,X",,,,,,,,,,,67,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,6/2/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",233,",,0",144,",,0",,,,,,,,,,,,,32,",,X",,,,,,,,,1709,",,X",,,,,,,1707,",,X",,,,,,,,,,,,,,,,,180,",,X",200,",,X",,,,,,,,,,,63,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,6/3/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",765,",,0,2400",0,",,Z,",0,",,Z,",161,",,0",122,",,0",,,,,,,,,,,,,32,",,X",,,,,,,,,2010,",,X",,,,,,,2009,",,X",,,,,,,,,,,,,,,,,90,",,X",70,",,X",,,,,,,,,,,72,",,X",94,",,X",,,,,1,",,0",1,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,6/4/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",46,",,0,2400",0,",,Z,",0,",,Z,",239,",,0",156,",,0",,,,,,,,,,,,,27,",,X",,,,,,,,,1618,",,X",,,,,,,1616,",,X",,,,,,,,,,,,,,,,,170,",,X",180,",,X",,,,,,,,,,,63,",,X",103,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,6/5/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",8,",,0,2400",0,",,Z,",0,",,Z,",256,",,0",172,",,0",,,,,,,,,,,,,25,",,X",,,,,,,,,1513,",,X",,,,,,,1517,",,X",,,,,,,,,,,,,,,,,280,",,X",260,",,X",,,,,,,,,,,67,",,X",94,",,X",,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,6/6/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",256,",,0",172,",,0",,,,,,,,,,,,,28,",,X",,,,,,,,,1645,",,X",,,,,,,1601,",,X",,,,,,,,,,,,,,,,,200,",,X",190,",,X",,,,,,,,,,,67,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,6/7/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",244,",,0",172,",,0",,,,,,,,,,,,,26,",,X",,,,,,,,,1436,",,X",,,,,,,31,",,X",,,,,,,,,,,,,,,,,180,",,X",250,",,X",,,,,,,,,,,63,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,6/8/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",289,",,0",206,",,0",,,,,,,,,,,,,25,",,X",,,,,,,,,1622,",,X",,,,,,,128,",,X",,,,,,,,,,,,,,,,,200,",,X",240,",,X",,,,,,,,,,,72,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,6/9/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",267,",,0",194,",,0",,,,,,,,,,,,,21,",,X",,,,,,,,,1803,",,X",,,,,,,1603,",,X",,,,,,,,,,,,,,,,,200,",,X",190,",,X",,,,,,,,,,,49,",,X",80,",,X",,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,
USW00094728,6/10/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",3,",,0,2400",0,",,Z,",0,",,Z,",250,",,0",200,",,0",,,,,,,,,,,,,25,",,X",,,,,,,,,1625,",,X",,,,,,,2033,",,X",,,,,,,,,,,,,,,,,190,",,X",200,",,X",,,,,,,,,,,58,",,X",72,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,6/11/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,"T,,0,2400",0,",,Z,",0,",,Z,",283,",,0",200,",,0",,,,,,,,,,,,,18,",,X",,,,,,,,,1539,",,X",,,,,,,1525,",,X",,,,,,,,,,,,,,,,,190,",,X",220,",,X",,,,,,,,,,,45,",,X",76,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,6/12/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",28,",,0,2400",0,",,Z,",0,",,Z,",267,",,0",194,",,0",,,,,,,,,,,,,20,",,X",,,,,,,,,1658,",,X",,,,,,,1658,",,X",,,,,,,,,,,,,,,,,200,",,X",200,",,X",,,,,,,,,,,49,",,X",89,",,X",,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,6/13/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,"T,,0,2400",0,",,Z,",0,",,Z,",272,",,0",200,",,0",,,,,,,,,,,,,20,",,X",,,,,,,,,1837,",,X",,,,,,,1844,",,X",,,,,,,,,,,,,,,,,300,",,X",300,",,X",,,,,,,,,,,63,",,X",89,",,X",,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,6/14/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,"T,,0,2400",0,",,Z,",0,",,Z,",306,",,0",206,",,0",,,,,,,,,,,,,24,",,X",,,,,,,,,1541,",,X",,,,,,,1541,",,X",,,,,,,,,,,,,,,,,300,",,X",300,",,X",,,,,,,,,,,58,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,6/15/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",311,",,0",217,",,0",,,,,,,,,,,,,19,",,X",,,,,,,,,1314,",,X",,,,,,,1542,",,X",,,,,,,,,,,,,,,,,290,",,X",310,",,X",,,,,,,,,,,49,",,X",72,",,X",,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,
USW00094728,6/16/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,",,0,2400",0,",,Z,",0,",,Z,",278,",,0",206,",,0",,,,,,,,,,,,,26,",,X",,,,,,,,,812,",,X",,,,,,,1502,",,X",,,,,,,,,,,,,,,,,80,",,X",200,",,X",,,,,,,,,,,72,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,6/17/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",0,"T,,0,2400",0,",,Z,",0,",,Z,",272,",,0",189,",,0",,,,,,,,,,,,,16,",,X",,,,,,,,,1802,",,X",,,,,,,1652,",,X",,,,,,,,,,,,,,,,,260,",,X",180,",,X",,,,,,,,,,,49,",,X",72,",,X",,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,
USW00094728,6/18/1996,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",38,",,0,2400",0,",,Z,",0,",,Z,",256,",,0",200,",,0",,,,,,,,,,,,,26,",,X",,,,,,,,,2210,",,X",,,,,,,2210,",,X",,,,,,,,,,,,,,,,,140,",,X",140,",,X",,,,,,,,,,,58,",,X",76,",,X",,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,
