STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMC,ACMC_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSC,ACSC_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGB,FRGB_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,FRTH,FRTH_ATTRIBUTES,GAHT,GAHT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFI,WDFI_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFI,WSFI_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV03,WV03_ATTRIBUTES
USW00003813,6/19/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,356,",,0",228,",,0",,,,,,,,,,,,,,,,,27,",,X",1114,",,X",,,,,,,,,1555,",,W",,,,,,,,,294,",,W",,,0,",,W",,,310,",,X",330,",,X",,,,,,,0,",,0",,,63,",,X",72,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,6/20/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,350,",,0",222,",,0",,,,,,,,,,,,,,,,,25,",,X",851,",,X",,,,,,,,,850,",,W",,,,,,,,,289,",,W",,,0,",,W",,,70,",,X",80,",,X",,,,,,,0,",,0",,,67,",,X",89,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,6/21/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",61,",,0,2400",,,,,339,",,0",228,",,0",,,,,,,,,,,,,,,,,26,",,X",1442,",,X",,,,,,,,,1442,",,W",,,,,,,,,283,",,W",,,0,",,W",,,280,",,X",290,",,X",,,,,,,0,",,0",,,116,",,X",156,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,6/22/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",23,",,0,2400",,,,,344,",,0",217,",,0",,,,,,,,,,,,,,,,,26,",,X",1802,",,X",,,,,,,,,1755,",,W",,,,,,,,,283,",,W",,,0,",,W",,,220,",,X",220,",,X",,,,,,,0,",,0",,,94,",,X",134,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,6/23/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",142,",,0,2400",,,,,339,",,0",222,",,0",,,,,,,,,,,,,,,,,30,",,X",1817,",,X",,,,,,,,,1817,",,W",,,,,,,,,283,",,W",,,0,",,W",,,300,",,X",310,",,X",,,,,,,0,",,0",,,94,",,X",107,",,X",,,,,,,1,",,0",1,",,X",1,",,0",,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,6/24/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",23,",,0,2400",,,,,322,",,0",217,",,0",,,,,,,,,,,,,,,,,23,",,X",1454,",,X",,,,,,,,,1452,",,W",,,,,,,,,272,",,W",,,0,",,W",,,310,",,X",310,",,X",,,,,,,0,",,0",,,112,",,X",143,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,6/25/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",99,",,0,2400",,,,,328,",,0",222,",,0",,,,,,,,,,,,,,,,,26,",,X",1425,",,X",,,,,,,,,1425,",,W",,,,,,,,,278,",,W",,,0,",,W",,,290,",,X",280,",,X",,,,,,,0,",,0",,,112,",,X",139,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,6/26/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,311,",,0",217,",,0",,,,,,,,,,,,,,,,,31,",,X",301,",,X",,,,,,,,,1652,",,W",,,,,,,,,267,",,W",,,0,",,W",,,250,",,X",220,",,X",,,,,,,0,",,0",,,63,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,6/27/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",124,",,0,2400",,,,,328,",,0",211,",,0",,,,,,,,,,,,,,,,,21,",,X",1909,",,X",,,,,,,,,1908,",,W",,,,,,,,,272,",,W",,,0,",,W",,,290,",,X",300,",,W",,,,,,,0,",,0",,,103,",,X",125,",,W",,,,,,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,6/28/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",8,",,0,2400",,,,,322,",,0",211,",,0",,,,,,,,,,,,,,,,,34,",,X",2126,",,X",,,,,,,,,2125,",,W",,,,,,,,,267,",,W",,,,,,,250,",,X",260,",,X",,,,,,,0,",,0",,,107,",,X",143,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,6/29/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,328,",,0",211,",,0",,,,,,,,,,,,,,,,,19,",,X",1417,",,X",,,,,,,,,1414,",,W",,,,,,,,,272,",,W",,,0,",,W",,,290,",,X",310,",,X",,,,,,,0,",,0",,,36,",,X",45,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,6/30/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",66,",,0,2400",,,,,311,",,0",217,",,0",,,,,,,,,,,,,,,,,13,",,X",1351,",,X",,,,,,,,,1209,",,W",,,,,,,,,267,",,W",,,0,",,W",,,140,",,X",310,",,X",,,,,,,0,",,0",,,63,",,X",76,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/1/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,"T,,0,2400",,,,,300,",,0",217,",,0",,,,,,,,,,,,,,,,,7,",,X",1334,",,X",,,,,,,,,1700,",,W",,,,,,,,,261,",,W",,,0,",,W",,,150,",,X",150,",,X",,,,,,,0,",,0",,,36,",,X",40,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/2/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",41,",,0,2400",,,,,272,",,0",228,",,0",,,,,,,,,,,,,,,,,15,",,X",801,",,X",,,,,,,,,800,",,W",,,,,,,,,250,",,W",,,0,",,W",,,340,",,X",340,",,X",,,,,,,0,",,0",,,54,",,X",63,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/3/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,322,",,0",217,",,0",,,,,,,,,,,,,,,,,18,",,X",1544,",,X",,,,,,,,,1340,",,W",,,,,,,,,272,",,W",,,0,",,W",,,260,",,X",250,",,X",,,,,,,0,",,0",,,54,",,X",63,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,7/4/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,339,",,0",228,",,0",,,,,,,,,,,,,,,,,27,",,X",1552,",,X",,,,,,,,,1635,",,W",,,,,,,,,283,",,W",,,0,",,W",,,240,",,X",250,",,X",,,,,,,0,",,0",,,58,",,X",72,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,7/5/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,356,",,0",239,",,0",,,,,,,,,,,,,,,,,27,",,X",2128,",,X",,,,,,,,,2127,",,W",,,,,,,,,300,",,W",,,0,",,W",,,270,",,X",260,",,X",,,,,,,0,",,0",,,54,",,X",72,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,7/6/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,350,",,0",217,",,0",,,,,,,,,,,,,,,,,20,",,X",1712,",,X",,,,,,,,,1711,",,W",,,,,,,,,283,",,W",,,0,",,W",,,290,",,X",290,",,X",,,,,,,0,",,0",,,98,",,X",125,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,7/7/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",5,",,0,2400",,,,,344,",,0",222,",,0",,,,,,,,,,,,,,,,,24,",,X",1742,",,X",,,,,,,,,1742,",,W",,,,,,,,,283,",,W",,,0,",,W",,,320,",,X",330,",,X",,,,,,,0,",,0",,,94,",,X",107,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/8/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,333,",,0",217,",,0",,,,,,,,,,,,,,,,,23,",,X",342,",,X",,,,,,,,,148,",,W",,,,,,,,,278,",,W",,,0,",,W",,,320,",,X",260,",,X",,,,,,,0,",,0",,,54,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,7/9/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,339,",,0",233,",,0",,,,,,,,,,,,,,,,,21,",,X",1559,",,X",,,,,,,,,1553,",,W",,,,,,,,,289,",,W",,,0,",,W",,,280,",,X",290,",,X",,,,,,,0,",,0",,,67,",,X",80,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,7/10/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,"T,,0,2400",,,,,356,",,0",217,",,0",,,,,,,,,,,,,,,,,19,",,X",1718,",,X",,,,,,,,,1329,",,W",,,,,,,,,289,",,W",,,0,",,W",,,330,",,X",320,",,X",,,,,,,0,",,0",,,58,",,X",72,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/11/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,361,",,0",228,",,0",,,,,,,,,,,,,,,,,26,",,X",1533,",,X",,,,,,,,,1532,",,W",,,,,,,,,294,",,W",,,0,",,W",,,330,",,X",330,",,X",,,,,,,0,",,0",,,67,",,X",80,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,7/12/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,361,",,0",228,",,0",,,,,,,,,,,,,,,,,21,",,X",1802,",,X",,,,,,,,,1801,",,W",,,,,,,,,294,",,W",,,0,",,W",,,310,",,X",320,",,X",,,,,,,0,",,0",,,63,",,X",80,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,7/13/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,367,",,0",217,",,0",,,,,,,,,,,,,,,,,25,",,X",1900,",,X",,,,,,,,,1914,",,W",,,,,,,,,294,",,W",,,,,,,280,",,X",280,",,X",,,,,,,0,",,0",,,58,",,X",72,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,7/14/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,378,",,0",244,",,0",,,,,,,,,,,,,,,,,40,",,X",1458,",,X",,,,,,,,,1456,",,W",,,,,,,,,311,",,W",,,,,,,310,",,X",320,",,X",,,,,,,0,",,0",,,80,",,X",103,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,7/15/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,356,",,0",217,",,0",,,,,,,,,,,,,,,,,34,",,X",1408,",,X",,,,,,,,,1407,",,W",,,,,,,,,289,",,W",,,,,,,280,",,X",280,",,X",,,,,,,0,",,0",,,80,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,7/16/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,339,",,0",183,",,0",,,,,,,,,,,,,,,,,15,",,X",1152,",,X",,,,,,,,,1527,",,W",,,,,,,,,261,",,W",,,,,,,240,",,X",10,",,X",,,,,,,0,",,0",,,54,",,X",67,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,7/17/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,317,",,0",228,",,0",,,,,,,,,,,,,,,,,35,",,X",1421,",,X",,,,,,,,,1441,",,W",,,,,,,,,272,",,W",,,0,",,W",,,250,",,X",240,",,X",,,,,,,0,",,0",,,89,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,7/18/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",66,",,0,2400",,,,,333,",,0",206,",,0",,,,,,,,,,,,,,,,,22,",,X",1910,",,X",,,,,,,,,1910,",,W",,,,,,,,,272,",,W",,,0,",,W",,,10,",,X",10,",,X",,,,,,,0,",,0",,,112,",,X",134,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/19/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,344,",,0",189,",,0",,,,,,,,,,,,,,,,,21,",,X",1441,",,X",,,,,,,,,1439,",,W",,,,,,,,,267,",,W",,,0,",,W",,,300,",,X",340,",,X",,,,,,,0,",,0",,,63,",,X",80,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,7/20/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,344,",,0",183,",,0",,,,,,,,,,,,,,,,,15,",,X",1556,",,X",,,,,,,,,1335,",,W",,,,,,,,,267,",,W",,,0,",,W",,,320,",,X",300,",,X",,,,,,,0,",,0",,,45,",,X",63,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,7/21/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,361,",,0",194,",,0",,,,,,,,,,,,,,,,,18,",,X",1347,",,X",,,,,,,,,1251,",,W",,,,,,,,,278,",,W",,,0,",,W",,,50,",,X",290,",,X",,,,,,,0,",,0",,,54,",,X",63,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,7/22/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,361,",,0",206,",,0",,,,,,,,,,,,,,,,,23,",,X",1334,",,X",,,,,,,,,1807,",,W",,,,,,,,,283,",,W",,,0,",,W",,,310,",,X",320,",,X",,,,,,,0,",,0",,,58,",,X",63,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,7/23/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,383,",,0",222,",,0",,,,,,,,,,,,,,,,,27,",,X",1324,",,X",,,,,,,,,1702,",,W",,,,,,,,,306,",,W",,,0,",,W",,,330,",,X",330,",,X",,,,,,,0,",,0",,,76,",,X",89,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,7/24/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,383,",,0",222,",,0",,,,,,,,,,,,,,,,,22,",,X",1708,",,X",,,,,,,,,1707,",,W",,,,,,,,,306,",,W",,,0,",,W",,,90,",,X",90,",,X",,,,,,,0,",,0",,,76,",,X",94,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,7/25/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,"T,,0,2400",,,,,361,",,0",233,",,0",,,,,,,,,,,,,,,,,25,",,X",1715,",,X",,,,,,,,,1714,",,W",,,,,,,,,300,",,W",,,0,",,W",,,120,",,X",110,",,X",,,,,,,0,",,0",,,80,",,X",107,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/26/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",23,",,0,2400",,,,,339,",,0",233,",,0",,,,,,,,,,,,,,,,,16,",,X",1618,",,X",,,,,,,,,1605,",,W",,,,,,,,,289,",,W",,,0,",,W",,,190,",,X",230,",,X",,,,,,,0,",,0",,,67,",,X",103,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/27/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",18,",,0,2400",,,,,339,",,0",233,",,0",,,,,,,,,,,,,,,,,13,",,X",1412,",,X",,,,,,,,,1500,",,W",,,,,,,,,289,",,W",,,0,",,W",,,300,",,X",230,",,X",,,,,,,0,",,0",,,63,",,X",76,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,7/28/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,350,",,0",228,",,0",,,,,,,,,,,,,,,,,21,",,X",2032,",,X",,,,,,,,,2031,",,W",,,,,,,,,289,",,W",,,0,",,W",,,60,",,X",60,",,X",,,,,,,0,",,0",,,54,",,X",63,",,X",,,,,,,1,",,0",1,",,X",,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,7/29/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,350,",,0",228,",,0",,,,,,,,,,,,,,,,,30,",,X",1523,",,X",,,,,,,,,1522,",,W",,,,,,,,,289,",,W",,,0,",,W",,,290,",,X",290,",,X",,,,,,,0,",,0",,,76,",,X",94,",,X",,,,,,,1,",,0",1,",,X",,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,7/30/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,350,",,0",239,",,0",,,,,,,,,,,,,,,,,34,",,X",1342,",,X",,,,,,,,,1341,",,W",,,,,,,,,294,",,W",,,0,",,W",,,110,",,X",100,",,X",,,,,,,0,",,0",,,80,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,7/31/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,367,",,0",217,",,0",,,,,,,,,,,,,,,,,25,",,X",1646,",,X",,,,,,,,,1308,",,W",,,,,,,,,294,",,W",,,0,",,W",,,30,",,X",50,",,X",,,,,,,0,",,0",,,63,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,8/1/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,378,",,0",217,",,0",,,,,,,,,,,,,,,,,24,",,X",1325,",,X",,,,,,,,,1324,",,W",,,,,,,,,300,",,W",,,0,",,W",,,10,",,X",10,",,X",,,,,,,0,",,0",,,76,",,X",94,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,8/2/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",23,",,0,2400",,,,,367,",,0",233,",,0",,,,,,,,,,,,,,,,,28,",,X",2040,",,X",,,,,,,,,2039,",,W",,,,,,,,,300,",,W",,,0,",,W",,,340,",,X",330,",,X",,,,,,,0,",,0",,,89,",,X",112,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,8/3/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,378,",,0",228,",,0",,,,,,,,,,,,,,,,,22,",,X",1701,",,X",,,,,,,,,1155,",,W",,,,,,,,,306,",,W",,,0,",,W",,,40,",,X",290,",,X",,,,,,,0,",,0",,,58,",,X",76,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,8/4/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,372,",,0",228,",,0",,,,,,,,,,,,,,,,,10,",,X",1525,",,X",,,,,,,,,1428,",,W",,,,,,,,,300,",,W",,,,,,,260,",,X",220,",,X",,,,,,,0,",,0",,,67,",,X",94,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,8/5/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,378,",,0",222,",,0",,,,,,,,,,,,,,,,,33,",,X",1345,",,X",,,,,,,,,1422,",,W",,,,,,,,,300,",,W",,,0,",,W",,,280,",,X",270,",,X",,,,,,,0,",,0",,,89,",,X",98,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,8/6/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,339,",,0",217,",,0",,,,,,,,,,,,,,,,,46,",,X",1008,",,X",,,,,,,,,1234,",,W",,,,,,,,,278,",,W",,,0,",,W",,,40,",,X",60,",,X",,,,,,,0,",,0",,,80,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,8/7/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,322,",,0",178,",,0",,,,,,,,,,,,,,,,,33,",,X",1528,",,X",,,,,,,,,948,",,W",,,,,,,,,250,",,W",,,0,",,W",,,40,",,X",100,",,X",,,,,,,0,",,0",,,72,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,8/8/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,333,",,0",133,",,0",,,,,,,,,,,,,,,,,22,",,X",1232,",,X",,,,,,,,,1302,",,W",,,,,,,,,233,",,W",,,0,",,W",,,70,",,X",70,",,X",,,,,,,0,",,0",,,67,",,X",80,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,8/9/2004,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,350,",,0",161,",,0",,,,,,,,,,,,,,,,,16,",,X",1244,",,X",,,,,,,,,1201,",,W",,,,,,,,,256,",,W",,,0,",,W",,,30,",,X",30,",,X",,,,,,,0,",,0",,,58,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
